transaction_id,amount,transaction_date,month_index,product_Flood,product_Homeowners,product_Renters,region_Midwest,region_Northeast,region_South,region_West
89688,23.68,2025-03-03,15,0,0,1,0,0,1,0
89689,15.08,2024-02-25,2,0,0,1,0,0,0,1
89690,20.84,2025-05-13,17,0,0,1,0,0,1,0
89691,23.48,2025-01-24,13,0,0,1,0,0,1,0
89692,12.01,2024-12-16,12,0,0,1,0,1,0,0
89693,175.89,2024-07-10,7,0,1,0,0,0,0,1
89694,20.45,2025-08-30,20,0,0,1,0,0,1,0
89695,19.41,2024-05-12,5,0,0,1,0,1,0,0
89696,24.2,2024-09-13,9,0,0,1,0,1,0,0
89697,14.66,2024-02-29,2,0,0,1,1,0,0,0
89698,14.21,2024-07-14,7,0,0,1,0,1,0,0
89699,158.08,2024-07-21,7,0,1,0,0,0,0,1
89700,21.84,2025-02-07,14,0,0,1,0,0,1,0
89701,112.48,2024-08-08,8,1,0,0,0,0,1,0
89702,22.49,2024-02-10,2,0,0,1,0,0,1,0
89703,24.95,2025-01-08,13,0,0,1,0,0,1,0
89704,20.5,2024-07-04,7,0,0,1,1,0,0,0
89705,177.6,2025-03-19,15,0,1,0,0,1,0,0
89706,20.84,2024-02-18,2,0,0,1,1,0,0,0
89707,13.01,2024-08-22,8,0,0,1,0,0,1,0
89708,15.76,2024-09-11,9,0,0,1,0,0,1,0
89709,19.53,2024-10-20,10,0,0,1,0,0,0,1
89710,184.34,2024-09-01,9,0,1,0,0,0,0,1
89711,22.58,2024-10-22,10,0,0,1,0,0,1,0
89712,71.36,2024-04-02,4,1,0,0,0,0,1,0
89713,14.17,2025-02-13,14,0,0,1,0,0,0,1
89714,19.05,2024-08-12,8,0,0,1,1,0,0,0
89715,18.94,2024-08-23,8,0,0,1,0,1,0,0
89716,18.98,2024-09-24,9,0,0,1,0,0,1,0
89717,20.64,2024-05-24,5,0,0,1,0,1,0,0
89718,15.76,2025-01-21,13,0,0,1,0,1,0,0
89719,12.88,2024-10-29,10,0,0,1,0,1,0,0
89720,16.15,2024-04-04,4,0,0,1,0,0,1,0
89721,213.0,2025-04-04,16,0,1,0,1,0,0,0
89722,22.51,2025-03-22,15,0,0,1,0,0,0,1
89723,16.37,2024-10-23,10,0,0,1,0,0,1,0
89724,23.04,2024-09-16,9,0,0,1,1,0,0,0
89725,221.26,2024-09-24,9,0,1,0,0,0,0,1
89726,24.19,2024-02-04,2,0,0,1,0,0,1,0
89727,19.8,2025-07-09,19,0,0,1,0,1,0,0
89728,14.39,2024-07-18,7,0,0,1,0,0,1,0
89729,12.41,2025-02-12,14,0,0,1,1,0,0,0
89730,201.74,2025-03-19,15,0,1,0,0,1,0,0
89731,16.05,2025-04-14,16,0,0,1,0,0,1,0
89732,217.74,2025-05-23,17,0,1,0,0,0,1,0
89733,195.04,2024-03-21,3,0,1,0,0,0,1,0
89734,20.24,2024-07-16,7,0,0,1,0,0,0,1
89735,24.97,2024-03-11,3,0,0,1,0,0,0,1
89736,13.51,2024-10-20,10,0,0,1,0,0,0,1
89737,12.59,2024-09-08,9,0,0,1,1,0,0,0
89738,14.51,2025-06-20,18,0,0,1,0,0,1,0
89739,17.33,2024-09-26,9,0,0,1,0,0,1,0
89740,162.48,2025-01-02,13,0,1,0,1,0,0,0
89741,12.43,2025-05-09,17,0,0,1,0,1,0,0
89742,15.2,2024-06-30,6,0,0,1,0,0,0,1
89743,14.86,2025-02-01,14,0,0,1,0,1,0,0
89744,12.53,2025-03-27,15,0,0,1,1,0,0,0
89745,20.58,2024-04-10,4,0,0,1,0,0,1,0
89746,19.6,2025-01-17,13,0,0,1,0,0,1,0
89747,171.64,2025-01-20,13,0,1,0,0,1,0,0
89748,19.63,2025-07-22,19,0,0,1,0,0,0,1
89749,211.61,2025-07-01,19,1,0,0,0,0,1,0
89750,217.16,2024-12-26,12,0,1,0,0,0,0,1
89751,14.79,2024-04-11,4,0,0,1,0,0,1,0
89752,24.39,2024-02-07,2,0,0,1,0,0,1,0
89753,17.65,2024-03-12,3,0,0,1,0,0,0,1
89754,23.77,2024-03-28,3,0,0,1,0,1,0,0
89755,13.7,2024-08-14,8,0,0,1,0,0,0,1
89756,21.77,2025-08-12,20,0,0,1,0,0,1,0
89757,13.12,2024-09-10,9,0,0,1,1,0,0,0
89758,12.16,2024-02-28,2,0,0,1,0,0,1,0
89759,15.56,2024-12-04,12,0,0,1,0,0,1,0
89760,19.82,2024-10-04,10,0,0,1,0,1,0,0
89761,152.99,2024-11-15,11,0,1,0,0,1,0,0
89762,18.15,2024-03-31,3,0,0,1,0,0,1,0
89763,12.39,2024-02-16,2,0,0,1,0,0,0,1
89764,20.04,2024-09-02,9,0,0,1,0,0,1,0
89765,19.74,2024-11-12,11,0,0,1,0,0,1,0
89766,16.65,2024-09-08,9,0,0,1,1,0,0,0
89767,19.01,2024-01-06,1,0,0,1,0,0,0,1
89768,14.83,2024-05-08,5,0,0,1,0,0,1,0
89769,15.49,2025-08-22,20,0,0,1,0,0,1,0
89770,20.48,2025-09-28,21,0,0,1,1,0,0,0
89771,21.49,2025-01-20,13,0,0,1,0,0,1,0
89772,21.94,2025-04-24,16,0,0,1,0,0,1,0
89773,17.19,2025-02-13,14,0,0,1,0,0,0,1
89774,189.57,2024-06-22,6,0,1,0,1,0,0,0
89775,174.64,2025-02-27,14,0,1,0,0,0,0,1
89776,19.61,2025-01-11,13,0,0,1,1,0,0,0
89777,20.26,2025-05-25,17,0,0,1,0,0,1,0
89778,17.75,2025-02-15,14,0,0,1,1,0,0,0
89779,18.89,2024-01-03,1,0,0,1,0,0,0,1
89780,14.33,2025-08-24,20,0,0,1,0,0,1,0
89781,20.61,2025-04-07,16,0,0,1,0,0,0,1
89782,12.72,2025-06-23,18,0,0,1,0,0,1,0
89783,206.68,2024-12-08,12,0,1,0,0,0,1,0
89784,22.12,2025-04-02,16,0,0,1,0,0,1,0
89785,24.14,2024-05-22,5,0,0,1,0,0,1,0
89786,16.73,2024-11-02,11,0,0,1,0,0,1,0
89787,20.12,2024-08-22,8,0,0,1,1,0,0,0
89788,14.01,2024-11-16,11,0,0,1,0,0,0,1
89789,71.83,2024-05-29,5,1,0,0,0,0,1,0
89790,21.0,2024-09-30,9,0,0,1,0,1,0,0
89791,152.3,2025-08-23,20,0,1,0,0,0,0,1
89792,286.7,2024-02-03,2,1,0,0,0,0,1,0
89793,22.49,2025-05-17,17,0,0,1,0,0,1,0
89794,13.97,2025-09-10,21,0,0,1,0,0,1,0
89795,186.81,2024-03-13,3,0,1,0,0,0,0,1
89796,190.15,2025-06-02,18,0,1,0,0,0,1,0
89797,20.73,2024-11-30,11,0,0,1,0,0,0,1
89798,17.98,2025-06-01,18,0,0,1,0,0,0,1
89799,17.88,2024-08-30,8,0,0,1,0,0,1,0
89800,211.07,2024-12-02,12,0,1,0,0,0,1,0
89801,20.98,2024-02-29,2,0,0,1,0,0,1,0
89802,12.77,2025-03-14,15,0,0,1,0,0,0,1
89803,21.34,2025-01-12,13,0,0,1,0,0,1,0
89804,20.13,2025-05-06,17,0,0,1,0,0,1,0
89805,18.04,2024-07-08,7,0,0,1,0,1,0,0
89806,22.65,2024-02-09,2,0,0,1,0,1,0,0
89807,17.67,2025-07-21,19,0,0,1,0,0,0,1
89808,187.73,2025-04-01,16,0,1,0,0,1,0,0
89809,20.46,2024-10-29,10,0,0,1,0,1,0,0
89810,17.05,2024-04-12,4,0,0,1,0,0,0,1
89811,19.32,2025-06-24,18,0,0,1,0,0,0,1
89812,24.11,2025-01-07,13,0,0,1,0,1,0,0
89813,14.05,2024-05-20,5,0,0,1,1,0,0,0
89814,20.09,2024-02-17,2,0,0,1,0,1,0,0
89815,14.58,2024-09-27,9,0,0,1,1,0,0,0
89816,15.75,2024-01-04,1,0,0,1,0,1,0,0
89817,200.85,2024-08-03,8,0,1,0,0,0,1,0
89818,20.13,2025-02-06,14,0,0,1,0,1,0,0
89819,15.39,2024-03-17,3,0,0,1,0,0,1,0
89820,20.22,2024-04-12,4,0,0,1,0,0,1,0
89821,17.92,2024-08-22,8,0,0,1,0,0,1,0
89822,18.82,2025-02-24,14,0,0,1,0,0,0,1
89823,12.35,2024-04-11,4,0,0,1,0,1,0,0
89824,21.91,2024-06-12,6,0,0,1,1,0,0,0
89825,18.39,2025-04-09,16,0,0,1,0,0,1,0
89826,20.97,2025-07-14,19,0,0,1,0,1,0,0
89827,21.85,2025-05-10,17,0,0,1,0,0,1,0
89828,21.66,2025-08-27,20,0,0,1,0,0,1,0
89829,19.46,2024-09-06,9,0,0,1,0,1,0,0
89830,21.25,2024-06-04,6,0,0,1,0,0,0,1
89831,17.8,2025-03-11,15,0,0,1,1,0,0,0
89832,187.12,2024-01-24,1,0,1,0,1,0,0,0
89833,18.94,2025-03-22,15,0,0,1,0,0,1,0
89834,13.65,2024-01-20,1,0,0,1,0,0,1,0
89835,83.59,2024-09-07,9,1,0,0,0,0,1,0
89836,12.01,2024-04-30,4,0,0,1,0,0,1,0
89837,16.14,2024-05-12,5,0,0,1,0,0,1,0
89838,187.4,2025-07-22,19,0,1,0,0,0,0,1
89839,17.64,2024-08-12,8,0,0,1,0,1,0,0
89840,22.92,2025-09-12,21,0,0,1,0,1,0,0
89841,216.81,2025-08-10,20,0,1,0,1,0,0,0
89842,24.98,2024-11-14,11,0,0,1,1,0,0,0
89843,17.34,2024-11-05,11,0,0,1,0,1,0,0
89844,205.13,2024-05-14,5,0,1,0,0,0,1,0
89845,17.31,2024-02-10,2,0,0,1,0,0,1,0
89846,20.91,2024-03-21,3,0,0,1,0,0,0,1
89847,258.84,2024-08-15,8,1,0,0,0,0,0,1
89848,24.15,2024-10-31,10,0,0,1,0,0,1,0
89849,16.33,2024-07-15,7,0,0,1,0,0,1,0
89850,21.8,2025-03-06,15,0,0,1,0,0,0,1
89851,150.32,2024-08-22,8,0,1,0,0,0,1,0
89852,13.06,2024-05-28,5,0,0,1,0,1,0,0
89853,16.96,2024-09-04,9,0,0,1,0,0,0,1
89854,180.68,2024-12-13,12,0,1,0,0,0,1,0
89855,21.21,2025-01-29,13,0,0,1,0,1,0,0
89856,16.72,2024-10-11,10,0,0,1,0,0,0,1
89857,20.66,2024-01-17,1,0,0,1,0,0,0,1
89858,191.39,2025-02-01,14,0,1,0,1,0,0,0
89859,18.77,2024-06-06,6,0,0,1,0,0,1,0
89860,15.95,2025-06-11,18,0,0,1,0,0,0,1
89861,166.82,2024-06-23,6,1,0,0,0,0,1,0
89862,20.8,2024-01-03,1,0,0,1,0,1,0,0
89863,19.61,2025-03-24,15,0,0,1,0,0,1,0
89864,17.61,2024-01-19,1,0,0,1,0,0,0,1
89865,13.38,2025-05-12,17,0,0,1,0,0,1,0
89866,17.94,2024-08-18,8,0,0,1,1,0,0,0
89867,50.47,2025-08-31,20,1,0,0,0,0,1,0
89868,19.19,2025-08-20,20,0,0,1,0,1,0,0
89869,221.74,2024-11-29,11,0,1,0,0,0,1,0
89870,161.23,2024-10-16,10,0,1,0,0,0,1,0
89871,22.88,2025-04-01,16,0,0,1,0,0,0,1
89872,12.63,2025-07-26,19,0,0,1,0,0,1,0
89873,13.84,2025-01-28,13,0,0,1,0,0,1,0
89874,16.59,2024-05-10,5,0,0,1,0,1,0,0
89875,16.46,2025-02-22,14,0,0,1,0,0,1,0
89876,23.75,2024-12-24,12,0,0,1,0,0,0,1
89877,23.9,2025-03-27,15,0,0,1,0,0,1,0
89878,24.28,2025-04-15,16,0,0,1,0,0,0,1
89879,24.93,2024-02-05,2,0,0,1,0,0,1,0
89880,18.85,2024-01-12,1,0,0,1,0,1,0,0
89881,21.81,2025-05-13,17,0,0,1,0,0,1,0
89882,153.17,2024-06-22,6,0,1,0,0,0,1,0
89883,23.02,2024-08-11,8,0,0,1,0,0,1,0
89884,22.37,2025-04-06,16,0,0,1,0,0,1,0
89885,14.61,2024-01-09,1,0,0,1,0,0,1,0
89886,202.26,2025-04-05,16,0,1,0,0,0,1,0
89887,174.64,2024-11-22,11,0,1,0,0,0,1,0
89888,169.76,2024-05-13,5,0,1,0,0,1,0,0
89889,22.22,2024-04-07,4,0,0,1,0,0,1,0
89890,16.47,2024-02-14,2,0,0,1,0,0,0,1
89891,183.77,2024-12-02,12,0,1,0,1,0,0,0
89892,24.48,2025-04-15,16,0,0,1,0,0,1,0
89893,240.43,2025-03-24,15,1,0,0,0,0,1,0
89894,20.34,2025-02-04,14,0,0,1,0,0,1,0
89895,15.54,2025-02-07,14,0,0,1,0,0,1,0
89896,12.01,2024-07-20,7,0,0,1,0,0,1,0
89897,13.11,2024-07-21,7,0,0,1,0,0,0,1
89898,19.15,2024-03-12,3,0,0,1,0,0,1,0
89899,61.53,2025-07-14,19,1,0,0,0,0,1,0
89900,15.48,2024-03-02,3,0,0,1,0,0,1,0
89901,20.82,2024-07-11,7,0,0,1,0,0,0,1
89902,19.21,2024-08-17,8,0,0,1,0,0,0,1
89903,16.62,2025-02-17,14,0,0,1,0,0,1,0
89904,185.77,2025-08-24,20,0,1,0,0,0,1,0
89905,118.69,2024-03-08,3,1,0,0,0,0,1,0
89906,19.6,2024-10-18,10,0,0,1,1,0,0,0
89907,13.66,2024-12-25,12,0,0,1,0,0,0,1
89908,18.06,2025-07-14,19,0,0,1,0,0,0,1
89909,159.09,2024-03-05,3,0,1,0,0,0,1,0
89910,196.31,2024-03-18,3,0,1,0,0,0,1,0
89911,178.95,2024-01-04,1,0,1,0,1,0,0,0
89912,14.16,2025-06-21,18,0,0,1,0,1,0,0
89913,20.63,2025-04-16,16,0,0,1,0,0,1,0
89914,12.71,2025-05-23,17,0,0,1,0,0,1,0
89915,184.16,2025-09-14,21,0,1,0,0,0,0,1
89916,159.91,2025-04-05,16,0,1,0,0,1,0,0
89917,17.11,2025-05-18,17,0,0,1,0,0,0,1
89918,215.55,2024-10-30,10,0,1,0,0,1,0,0
89919,14.3,2025-02-28,14,0,0,1,1,0,0,0
89920,48.31,2024-09-28,9,1,0,0,0,1,0,0
89921,183.29,2024-08-10,8,0,1,0,0,0,1,0
89922,23.29,2024-10-07,10,0,0,1,0,0,0,1
89923,15.85,2024-12-31,12,0,0,1,0,1,0,0
89924,202.47,2024-07-25,7,0,1,0,0,0,1,0
89925,14.54,2024-03-03,3,0,0,1,0,0,1,0
89926,17.79,2025-01-04,13,0,0,1,0,0,0,1
89927,14.22,2025-02-05,14,0,0,1,0,0,0,1
89928,215.68,2024-11-02,11,0,1,0,0,0,1,0
89929,20.56,2024-04-23,4,0,0,1,1,0,0,0
89930,17.89,2025-02-09,14,0,0,1,0,0,1,0
89931,12.52,2025-01-26,13,0,0,1,0,1,0,0
89932,20.73,2024-07-12,7,0,0,1,0,0,1,0
89933,13.85,2024-07-18,7,0,0,1,0,0,0,1
89934,16.09,2025-03-23,15,0,0,1,0,0,0,1
89935,18.84,2024-09-19,9,0,0,1,0,0,1,0
89936,21.51,2024-11-30,11,0,0,1,0,0,1,0
89937,17.09,2024-08-24,8,0,0,1,0,0,1,0
89938,15.39,2024-07-21,7,0,0,1,0,0,0,1
89939,178.12,2024-06-12,6,0,1,0,1,0,0,0
89940,21.84,2024-05-26,5,0,0,1,0,0,1,0
89941,19.78,2025-05-29,17,0,0,1,0,1,0,0
89942,18.62,2025-04-09,16,0,0,1,0,0,1,0
89943,16.54,2025-04-14,16,0,0,1,0,0,1,0
89944,15.59,2024-02-28,2,0,0,1,0,1,0,0
89945,182.61,2024-08-27,8,0,1,0,1,0,0,0
89946,244.76,2024-11-30,11,1,0,0,0,0,1,0
89947,197.67,2025-01-23,13,0,1,0,1,0,0,0
89948,14.81,2025-06-23,18,0,0,1,0,0,1,0
89949,19.72,2024-01-17,1,0,0,1,1,0,0,0
89950,22.0,2024-09-06,9,0,0,1,0,1,0,0
89951,197.43,2024-04-30,4,0,1,0,0,0,0,1
89952,206.61,2024-07-30,7,0,1,0,1,0,0,0
89953,14.93,2025-01-02,13,0,0,1,1,0,0,0
89954,16.35,2025-09-07,21,0,0,1,0,1,0,0
89955,14.13,2024-05-25,5,0,0,1,1,0,0,0
89956,23.88,2024-06-11,6,0,0,1,1,0,0,0
89957,15.21,2024-07-09,7,0,0,1,0,1,0,0
89958,12.52,2024-03-23,3,0,0,1,1,0,0,0
89959,14.51,2024-05-12,5,0,0,1,0,0,1,0
89960,19.48,2024-11-02,11,0,0,1,0,0,0,1
89961,21.59,2025-03-23,15,0,0,1,0,1,0,0
89962,22.34,2024-06-15,6,0,0,1,0,0,1,0
89963,20.08,2024-08-09,8,0,0,1,0,0,0,1
89964,20.68,2025-03-01,15,0,0,1,0,1,0,0
89965,12.95,2024-06-06,6,0,0,1,0,0,1,0
89966,12.36,2025-07-03,19,0,0,1,1,0,0,0
89967,12.69,2024-08-07,8,0,0,1,1,0,0,0
89968,17.31,2024-09-17,9,0,0,1,1,0,0,0
89969,21.69,2024-11-25,11,0,0,1,0,1,0,0
89970,15.35,2025-03-25,15,0,0,1,1,0,0,0
89971,206.26,2024-02-16,2,0,1,0,0,0,1,0
89972,14.82,2024-12-27,12,0,0,1,0,1,0,0
89973,13.8,2025-01-15,13,0,0,1,0,1,0,0
89974,19.93,2025-05-03,17,0,0,1,1,0,0,0
89975,12.4,2024-03-25,3,0,0,1,0,1,0,0
89976,18.76,2025-08-13,20,0,0,1,0,0,1,0
89977,23.25,2025-04-19,16,0,0,1,1,0,0,0
89978,15.06,2024-12-14,12,0,0,1,1,0,0,0
89979,200.02,2025-02-02,14,0,1,0,0,0,0,1
89980,22.49,2025-03-26,15,0,0,1,0,0,0,1
89981,97.05,2025-07-18,19,1,0,0,0,0,1,0
89982,15.48,2025-06-19,18,0,0,1,0,0,0,1
89983,18.37,2024-01-16,1,0,0,1,1,0,0,0
89984,15.7,2025-04-21,16,0,0,1,0,1,0,0
89985,21.58,2024-07-30,7,0,0,1,0,0,0,1
89986,18.39,2024-10-19,10,0,0,1,0,0,0,1
89987,158.21,2024-07-27,7,0,1,0,0,0,1,0
89988,20.02,2024-11-15,11,0,0,1,1,0,0,0
89989,153.35,2024-05-08,5,0,1,0,0,0,0,1
89990,23.74,2024-08-24,8,0,0,1,0,0,0,1
89991,138.44,2025-07-24,19,1,0,0,0,0,1,0
89992,184.46,2024-04-17,4,1,0,0,0,0,1,0
89993,15.1,2024-04-01,4,0,0,1,0,0,0,1
89994,15.46,2024-03-23,3,0,0,1,1,0,0,0
89995,17.89,2025-06-17,18,0,0,1,0,0,1,0
89996,15.75,2024-01-06,1,0,0,1,1,0,0,0
89997,20.97,2024-03-21,3,0,0,1,0,0,0,1
89998,17.24,2025-05-28,17,0,0,1,0,1,0,0
89999,13.28,2025-05-30,17,0,0,1,0,0,0,1
90000,15.97,2024-04-13,4,0,0,1,0,0,1,0
90001,162.54,2025-03-07,15,0,1,0,1,0,0,0
90002,18.97,2025-09-25,21,0,0,1,0,0,1,0
90003,22.73,2024-03-29,3,0,0,1,1,0,0,0
90004,185.65,2025-09-15,21,0,1,0,0,1,0,0
90005,13.16,2025-04-28,16,0,0,1,0,0,1,0
90006,19.6,2024-05-02,5,0,0,1,0,0,0,1
90007,15.7,2024-10-18,10,0,0,1,0,0,1,0
90008,19.41,2024-08-04,8,0,0,1,0,0,1,0
90009,212.44,2024-06-01,6,0,1,0,0,0,0,1
90010,14.26,2025-08-10,20,0,0,1,0,1,0,0
90011,125.54,2024-10-10,10,1,0,0,0,0,1,0
90012,24.88,2025-06-05,18,0,0,1,0,0,1,0
90013,15.38,2024-06-11,6,0,0,1,0,0,1,0
90014,21.83,2024-05-04,5,0,0,1,0,0,1,0
90015,283.08,2024-12-04,12,1,0,0,0,0,1,0
90016,20.04,2024-12-11,12,0,0,1,0,1,0,0
90017,23.9,2025-08-29,20,0,0,1,0,1,0,0
90018,160.64,2024-08-28,8,0,1,0,0,0,0,1
90019,20.25,2024-01-20,1,0,0,1,0,1,0,0
90020,18.49,2024-01-29,1,0,0,1,1,0,0,0
90021,21.89,2024-10-09,10,0,0,1,0,0,1,0
90022,18.83,2025-01-10,13,0,0,1,0,0,0,1
90023,152.22,2025-07-17,19,0,1,0,0,0,1,0
90024,18.7,2025-08-07,20,0,0,1,1,0,0,0
90025,23.99,2024-08-31,8,0,0,1,0,0,1,0
90026,21.29,2025-09-27,21,0,0,1,0,0,1,0
90027,22.36,2024-09-19,9,0,0,1,1,0,0,0
90028,18.47,2024-03-30,3,0,0,1,0,0,1,0
90029,15.39,2024-02-12,2,0,0,1,0,0,0,1
90030,23.05,2025-09-30,21,0,0,1,0,0,0,1
90031,16.66,2025-08-09,20,0,0,1,0,0,1,0
90032,23.35,2025-07-12,19,0,0,1,0,0,1,0
90033,16.65,2024-03-23,3,0,0,1,0,1,0,0
90034,18.63,2024-02-14,2,0,0,1,1,0,0,0
90035,16.99,2025-03-24,15,0,0,1,0,0,1,0
90036,19.79,2024-05-22,5,0,0,1,0,0,0,1
90037,22.03,2025-07-12,19,0,0,1,0,0,1,0
90038,19.3,2024-02-11,2,0,0,1,0,0,0,1
90039,13.74,2024-12-21,12,0,0,1,0,0,1,0
90040,186.64,2024-07-11,7,1,0,0,0,0,1,0
90041,15.85,2024-07-07,7,0,0,1,0,0,1,0
90042,24.43,2025-08-14,20,0,0,1,1,0,0,0
90043,16.12,2025-09-08,21,0,0,1,1,0,0,0
90044,38.14,2025-09-10,21,1,0,0,0,0,1,0
90045,162.16,2025-05-07,17,0,1,0,0,0,1,0
90046,21.7,2025-05-27,17,0,0,1,0,1,0,0
90047,170.35,2025-02-14,14,0,1,0,0,0,0,1
90048,12.78,2025-05-18,17,0,0,1,0,1,0,0
90049,20.65,2025-06-13,18,0,0,1,0,0,1,0
90050,23.31,2024-07-27,7,0,0,1,0,0,1,0
90051,176.68,2025-04-21,16,0,1,0,1,0,0,0
90052,220.5,2025-08-17,20,0,1,0,0,0,0,1
90053,19.58,2024-09-11,9,0,0,1,0,0,0,1
90054,17.93,2024-03-06,3,0,0,1,0,0,0,1
90055,20.54,2024-06-16,6,0,0,1,1,0,0,0
90056,18.7,2025-09-09,21,0,0,1,0,0,1,0
90057,19.94,2025-03-09,15,0,0,1,0,0,0,1
90058,12.93,2024-02-12,2,0,0,1,0,0,1,0
90059,22.5,2025-06-16,18,0,0,1,0,0,1,0
90060,22.56,2024-04-12,4,0,0,1,0,0,0,1
90061,18.82,2025-05-09,17,0,0,1,1,0,0,0
90062,24.48,2025-02-25,14,0,0,1,0,0,1,0
90063,15.59,2025-09-16,21,0,0,1,0,1,0,0
90064,24.97,2025-08-12,20,0,0,1,0,1,0,0
90065,176.23,2024-04-04,4,0,1,0,0,0,0,1
90066,21.36,2025-08-17,20,0,0,1,0,0,0,1
90067,213.46,2024-04-04,4,0,1,0,1,0,0,0
90068,15.21,2025-03-10,15,0,0,1,0,0,0,1
90069,214.57,2025-08-01,20,0,1,0,1,0,0,0
90070,12.73,2024-11-03,11,0,0,1,0,1,0,0
90071,20.32,2025-02-04,14,0,0,1,1,0,0,0
90072,22.47,2025-04-17,16,0,0,1,1,0,0,0
90073,12.18,2024-11-04,11,0,0,1,0,1,0,0
90074,18.79,2024-06-14,6,0,0,1,0,1,0,0
90075,24.0,2024-09-07,9,0,0,1,1,0,0,0
90076,21.87,2025-09-21,21,0,0,1,0,0,0,1
90077,12.18,2024-10-04,10,0,0,1,0,0,1,0
90078,15.44,2025-02-23,14,0,0,1,0,0,1,0
90079,21.15,2025-09-23,21,0,0,1,0,1,0,0
90080,176.67,2024-08-18,8,0,1,0,1,0,0,0
90081,154.43,2024-03-23,3,0,1,0,0,1,0,0
90082,21.92,2025-09-11,21,0,0,1,0,0,1,0
90083,14.9,2024-11-10,11,0,0,1,0,0,1,0
90084,21.86,2024-04-15,4,0,0,1,0,0,0,1
90085,18.1,2025-03-27,15,0,0,1,0,0,1,0
90086,13.66,2025-07-31,19,0,0,1,0,0,1,0
90087,13.38,2025-08-04,20,0,0,1,0,1,0,0
90088,19.24,2025-01-06,13,0,0,1,0,0,0,1
90089,24.4,2025-01-11,13,0,0,1,0,0,1,0
90090,20.33,2024-02-26,2,0,0,1,0,0,0,1
90091,20.96,2025-05-30,17,0,0,1,0,1,0,0
90092,193.87,2025-03-04,15,0,1,0,0,0,0,1
90093,12.88,2024-02-27,2,0,0,1,0,0,0,1
90094,22.85,2024-04-17,4,0,0,1,0,0,1,0
90095,22.63,2024-10-13,10,0,0,1,0,0,1,0
90096,19.92,2025-01-27,13,0,0,1,0,1,0,0
90097,18.37,2024-09-04,9,0,0,1,0,1,0,0
90098,14.49,2024-07-20,7,0,0,1,0,1,0,0
90099,23.46,2025-09-02,21,0,0,1,0,1,0,0
90100,20.07,2025-04-13,16,0,0,1,0,0,1,0
90101,239.48,2025-04-09,16,1,0,0,0,0,1,0
90102,19.29,2025-09-21,21,0,0,1,0,1,0,0
90103,22.57,2024-09-29,9,0,0,1,0,0,1,0
90104,12.62,2025-01-03,13,0,0,1,0,0,1,0
90105,22.69,2024-04-06,4,0,0,1,0,0,0,1
90106,12.77,2024-05-16,5,0,0,1,0,1,0,0
90107,19.58,2024-07-10,7,0,0,1,0,0,1,0
90108,208.79,2025-07-22,19,0,1,0,0,0,0,1
90109,19.17,2025-04-18,16,0,0,1,0,0,0,1
90110,22.23,2024-06-04,6,0,0,1,0,0,0,1
90111,16.81,2024-06-11,6,0,0,1,1,0,0,0
90112,167.0,2024-03-20,3,0,1,0,0,0,0,1
90113,20.16,2025-05-03,17,0,0,1,1,0,0,0
90114,177.65,2024-09-21,9,0,1,0,0,0,1,0
90115,211.85,2025-09-08,21,0,1,0,0,0,0,1
90116,174.52,2025-07-10,19,0,1,0,0,0,1,0
90117,21.22,2024-01-14,1,0,0,1,0,1,0,0
90118,16.06,2024-03-17,3,0,0,1,0,1,0,0
90119,18.13,2024-07-20,7,0,0,1,0,1,0,0
90120,18.43,2025-09-28,21,0,0,1,0,0,0,1
90121,23.12,2025-04-14,16,0,0,1,0,0,1,0
90122,17.65,2024-05-23,5,0,0,1,1,0,0,0
90123,15.4,2025-04-28,16,0,0,1,0,1,0,0
90124,14.57,2025-05-06,17,0,0,1,0,0,0,1
90125,16.35,2025-01-20,13,0,0,1,0,0,0,1
90126,12.42,2025-05-15,17,0,0,1,0,0,1,0
90127,12.9,2024-07-20,7,0,0,1,0,0,1,0
90128,24.08,2025-01-19,13,0,0,1,0,0,0,1
90129,196.93,2024-05-31,5,0,1,0,0,0,0,1
90130,24.29,2024-04-25,4,0,0,1,0,1,0,0
90131,13.64,2024-09-18,9,0,0,1,0,0,0,1
90132,19.05,2025-03-01,15,0,0,1,0,0,1,0
90133,16.76,2025-06-14,18,0,0,1,0,1,0,0
90134,18.82,2024-06-08,6,0,0,1,0,0,1,0
90135,16.12,2024-12-30,12,0,0,1,0,1,0,0
90136,14.02,2024-06-09,6,0,0,1,1,0,0,0
90137,23.33,2024-05-09,5,0,0,1,0,0,1,0
90138,19.05,2024-01-23,1,0,0,1,0,0,1,0
90139,15.48,2024-11-02,11,0,0,1,1,0,0,0
90140,18.0,2024-10-22,10,0,0,1,0,0,1,0
90141,164.27,2025-06-10,18,0,1,0,0,0,1,0
90142,155.28,2025-07-01,19,0,1,0,0,1,0,0
90143,19.03,2024-04-05,4,0,0,1,0,0,1,0
90144,18.99,2024-05-31,5,0,0,1,1,0,0,0
90145,156.77,2024-11-24,11,0,1,0,1,0,0,0
90146,103.7,2025-01-03,13,1,0,0,0,0,1,0
90147,16.44,2025-06-17,18,0,0,1,1,0,0,0
90148,23.84,2024-08-20,8,0,0,1,0,1,0,0
90149,20.03,2024-08-09,8,0,0,1,0,0,0,1
90150,14.31,2025-02-12,14,0,0,1,1,0,0,0
90151,16.42,2024-06-11,6,0,0,1,0,0,1,0
