transaction_id,product_type,region,amount,transaction_date
94018,Renters,West,15.56,2024-05-14
94019,Renters,West,15.38,2024-09-25
94020,Renters,Midwest,24.54,2024-10-11
94021,Homeowners,Midwest,220.57,2024-07-15
94022,Renters,South,18.36,2024-09-03
94023,Renters,West,22.28,2024-02-09
94024,Renters,West,15.71,2025-07-18
94025,Renters,South,18.08,2024-03-20
94026,Homeowners,South,188.71,2025-03-23
94027,Renters,West,13.01,2025-01-24
94028,Renters,Northeast,23.2,2024-05-24
94029,Renters,Northeast,13.63,2025-01-11
94030,Renters,Midwest,19.03,2024-06-04
94031,Renters,Midwest,21.63,2024-08-15
94032,Homeowners,West,171.85,2024-07-09
94033,Renters,South,12.99,2024-09-05
94034,Renters,Midwest,14.2,2024-09-22
94035,Homeowners,South,175.17,2025-07-01
94036,Renters,South,15.0,2024-05-30
94037,Flood,South,103.74,2024-12-13
94038,Renters,West,24.97,2025-07-30
94039,Renters,Midwest,24.17,2024-02-25
94040,Renters,Midwest,18.92,2024-06-14
94041,Renters,Northeast,15.05,2025-02-18
94042,Renters,Midwest,15.88,2025-04-06
94043,Renters,Midwest,20.21,2024-01-03
94044,Renters,South,12.77,2024-02-16
94045,Renters,West,20.57,2025-08-25
94046,Renters,Midwest,19.12,2025-01-22
94047,Renters,Midwest,17.86,2024-09-19
94048,Renters,Northeast,16.6,2024-04-28
94049,Renters,South,13.69,2024-07-04
94050,Renters,West,14.63,2025-09-08
94051,Renters,Midwest,16.72,2024-10-09
94052,Renters,South,17.24,2024-02-16
94053,Renters,West,20.49,2024-03-01
94054,Renters,South,12.19,2025-02-08
94055,Homeowners,West,158.06,2024-05-31
94056,Renters,West,22.98,2024-03-10
94057,Renters,West,17.64,2024-01-07
94058,Renters,West,16.52,2025-03-30
94059,Renters,Northeast,20.72,2024-01-31
94060,Renters,West,13.79,2025-03-30
94061,Renters,Midwest,22.64,2024-01-29
94062,Renters,South,24.44,2025-02-25
94063,Homeowners,South,198.04,2024-10-02
94064,Renters,Midwest,12.0,2025-03-01
94065,Renters,South,18.22,2025-08-26
94066,Renters,South,15.67,2025-02-14
94067,Renters,South,23.39,2024-03-07
94068,Renters,South,21.46,2024-06-03
94069,Flood,South,161.0,2025-01-07
94070,Renters,South,15.92,2024-02-28
94071,Renters,South,18.69,2024-12-05
94072,Renters,West,24.8,2024-06-10
94073,Renters,Northeast,16.21,2024-03-02
94074,Renters,Midwest,17.12,2024-10-03
94075,Homeowners,Midwest,223.89,2024-06-27
94076,Homeowners,Northeast,210.85,2024-01-28
94077,Homeowners,West,184.24,2025-05-11
94078,Homeowners,South,188.58,2024-01-24
94079,Homeowners,Northeast,205.69,2024-08-31
94080,Renters,Midwest,22.45,2024-10-12
94081,Renters,Northeast,19.46,2024-11-05
94082,Renters,Midwest,19.02,2024-09-26
94083,Renters,South,14.78,2024-04-30
94084,Renters,South,22.82,2024-08-26
94085,Homeowners,South,168.52,2025-07-06
94086,Homeowners,West,175.78,2024-12-20
94087,Renters,South,20.78,2025-06-13
94088,Renters,Northeast,18.89,2024-07-19
94089,Renters,Northeast,13.08,2024-02-24
94090,Renters,Midwest,18.69,2024-03-15
94091,Renters,South,22.57,2025-05-09
94092,Renters,South,13.4,2025-03-07
94093,Renters,Midwest,20.52,2024-03-03
94094,Renters,Midwest,24.82,2025-03-10
94095,Renters,Midwest,19.34,2025-01-17
94096,Renters,Midwest,13.62,2025-01-01
94097,Renters,West,20.05,2025-03-01
94098,Renters,West,20.12,2025-03-25
94099,Renters,South,12.43,2025-06-04
94100,Renters,South,13.5,2024-09-25
94101,Renters,West,24.62,2025-03-31
94102,Renters,West,17.15,2024-06-06
94103,Renters,Midwest,22.48,2025-02-05
94104,Renters,West,18.99,2024-01-04
94105,Renters,South,13.58,2025-06-01
94106,Renters,Northeast,23.39,2025-08-06
94107,Renters,Northeast,24.0,2024-06-11
94108,Renters,Northeast,18.18,2024-12-23
94109,Renters,Northeast,23.27,2025-04-09
94110,Homeowners,Midwest,150.83,2025-01-16
94111,Renters,South,13.23,2024-11-26
94112,Renters,Midwest,16.87,2024-11-29
94113,Renters,Northeast,19.12,2024-11-14
94114,Homeowners,Midwest,151.89,2024-02-13
94115,Homeowners,Northeast,177.33,2025-01-13
94116,Renters,Northeast,14.33,2025-04-04
94117,Renters,South,15.47,2024-09-04
94118,Renters,Northeast,20.21,2024-04-19
94119,Renters,Midwest,14.2,2025-06-03
94120,Renters,Northeast,13.54,2025-02-02
94121,Renters,West,18.63,2025-09-19
94122,Renters,Midwest,14.07,2025-04-10
94123,Renters,Midwest,23.84,2025-03-16
94124,Flood,South,263.98,2025-09-28
94125,Renters,Northeast,16.33,2024-06-29
94126,Renters,West,22.15,2025-01-21
94127,Renters,South,22.38,2025-03-26
94128,Flood,South,138.19,2024-08-18
94129,Flood,Northeast,299.06,2024-10-16
94130,Renters,Midwest,15.86,2025-03-14
94131,Renters,South,12.78,2025-08-16
94132,Renters,West,16.07,2024-01-27
94133,Renters,West,15.87,2024-05-21
94134,Homeowners,South,197.2,2025-01-16
94135,Renters,South,17.91,2024-10-07
94136,Renters,West,24.06,2024-12-31
94137,Renters,Midwest,16.95,2024-06-14
94138,Renters,South,15.33,2025-03-08
94139,Renters,West,20.93,2024-01-08
94140,Renters,Northeast,17.11,2024-07-25
94141,Renters,South,19.23,2024-12-18
94142,Renters,West,17.97,2024-03-24
94143,Homeowners,Northeast,152.1,2024-11-04
94144,Renters,South,20.99,2024-08-08
94145,Renters,West,15.46,2025-05-30
94146,Flood,South,201.66,2025-03-26
94147,Renters,West,13.6,2024-03-10
94148,Renters,West,24.36,2024-01-01
94149,Renters,Midwest,15.97,2024-08-24
94150,Renters,South,21.35,2025-08-31
94151,Renters,Midwest,20.58,2025-05-02
94152,Renters,South,17.2,2024-06-06
94153,Homeowners,Northeast,153.54,2024-05-10
94154,Renters,Midwest,24.58,2024-07-06
94155,Renters,West,23.65,2025-09-15
94156,Renters,Midwest,13.63,2024-09-05
94157,Homeowners,Midwest,158.86,2025-09-23
94158,Renters,West,12.27,2024-11-02
94159,Renters,South,18.8,2024-02-19
94160,Homeowners,Midwest,153.73,2024-02-18
94161,Renters,South,13.5,2025-06-02
94162,Renters,South,13.52,2024-11-06
94163,Homeowners,Northeast,150.42,2025-02-15
94164,Flood,South,214.05,2025-05-22
94165,Renters,South,17.75,2025-03-12
94166,Renters,South,22.12,2025-06-08
94167,Renters,South,15.12,2024-04-08
94168,Renters,South,21.18,2025-02-07
94169,Flood,South,187.31,2025-03-17
94170,Flood,South,181.55,2025-01-09
94171,Renters,South,15.85,2024-01-21
94172,Renters,West,19.67,2025-03-17
94173,Homeowners,Northeast,210.09,2024-11-13
94174,Renters,South,23.84,2025-05-06
94175,Renters,South,13.14,2024-09-17
94176,Homeowners,West,207.46,2024-11-30
94177,Renters,Northeast,24.78,2024-08-19
94178,Renters,West,16.21,2025-03-17
94179,Renters,West,13.35,2025-01-02
94180,Renters,Northeast,13.43,2024-12-13
94181,Homeowners,South,170.98,2024-04-22
94182,Flood,South,191.34,2025-08-29
94183,Renters,Midwest,12.29,2025-08-21
94184,Renters,South,21.92,2025-01-08
94185,Renters,South,13.93,2024-07-01
94186,Renters,Northeast,19.32,2024-06-13
94187,Renters,Northeast,23.0,2024-04-19
94188,Flood,Midwest,119.73,2025-06-23
94189,Renters,South,21.88,2024-02-22
94190,Homeowners,South,159.57,2024-03-31
94191,Homeowners,Northeast,153.16,2024-01-28
94192,Renters,Midwest,23.08,2025-02-06
94193,Renters,Northeast,13.12,2024-04-16
94194,Renters,Midwest,23.06,2025-01-10
94195,Renters,Midwest,16.84,2025-08-02
94196,Renters,Northeast,17.56,2024-06-07
94197,Homeowners,Northeast,172.47,2025-07-06
94198,Renters,South,15.68,2024-06-05
94199,Renters,Northeast,24.78,2024-10-29
94200,Renters,South,23.43,2024-07-03
94201,Renters,West,18.07,2025-06-26
94202,Renters,South,15.09,2024-09-02
94203,Renters,South,22.42,2025-08-24
94204,Renters,South,16.33,2024-05-08
94205,Renters,Northeast,18.47,2024-05-14
94206,Renters,South,19.1,2025-02-11
94207,Renters,West,15.86,2025-06-26
94208,Renters,Northeast,22.82,2024-03-31
94209,Renters,Northeast,12.07,2024-04-18
94210,Homeowners,Northeast,185.42,2025-02-21
94211,Homeowners,Northeast,185.45,2024-11-25
94212,Renters,South,20.67,2024-01-07
94213,Renters,Northeast,22.91,2024-05-12
94214,Renters,Midwest,18.13,2025-05-27
94215,Renters,West,22.64,2024-06-13
94216,Homeowners,Northeast,188.38,2024-11-20
94217,Renters,West,17.02,2025-09-28
94218,Renters,South,14.31,2025-07-01
94219,Renters,West,21.49,2024-04-13
94220,Renters,West,24.77,2025-02-15
94221,Homeowners,West,157.86,2024-06-01
94222,Renters,West,20.22,2025-07-28
94223,Renters,South,22.29,2025-03-26
94224,Renters,Northeast,17.55,2024-03-19
94225,Renters,South,13.86,2025-03-04
94226,Renters,Northeast,16.56,2025-04-30
94227,Homeowners,South,170.32,2024-02-24
94228,Renters,South,19.2,2024-09-23
94229,Flood,South,226.15,2024-06-30
94230,Renters,West,15.6,2025-08-12
94231,Homeowners,West,223.19,2025-07-09
94232,Renters,West,17.61,2025-01-23
94233,Renters,West,23.51,2024-06-16
94234,Renters,West,15.78,2024-07-11
94235,Renters,South,16.27,2024-01-04
94236,Renters,West,22.55,2024-07-27
94237,Renters,South,15.51,2024-10-15
94238,Renters,Northeast,24.03,2024-02-08
94239,Renters,West,14.5,2025-08-15
94240,Renters,South,24.51,2025-03-21
94241,Renters,South,24.51,2025-01-24
94242,Renters,Midwest,19.92,2024-08-09
94243,Homeowners,South,168.41,2024-07-25
94244,Renters,West,20.86,2025-09-13
94245,Renters,West,20.75,2024-05-26
94246,Renters,South,16.4,2025-04-25
94247,Renters,Northeast,18.65,2025-04-05
94248,Renters,West,13.12,2024-12-31
94249,Renters,South,14.5,2024-11-18
94250,Renters,South,23.92,2024-07-07
94251,Renters,Midwest,24.4,2025-04-24
94252,Renters,South,13.09,2025-02-07
94253,Renters,Northeast,17.58,2024-04-25
94254,Homeowners,West,207.73,2025-03-05
94255,Renters,Midwest,15.25,2024-10-23
94256,Renters,South,16.9,2025-06-16
94257,Flood,South,146.1,2025-08-21
94258,Homeowners,South,159.12,2024-07-11
94259,Renters,West,16.2,2024-09-13
94260,Renters,West,15.67,2025-04-17
94261,Homeowners,South,198.95,2025-01-26
94262,Renters,Midwest,23.75,2024-09-25
94263,Renters,South,14.71,2025-02-15
94264,Renters,South,12.25,2024-05-07
94265,Homeowners,West,171.25,2024-09-11
94266,Homeowners,West,219.72,2024-04-14
94267,Renters,Midwest,24.91,2024-01-07
94268,Homeowners,Northeast,152.43,2025-01-28
94269,Renters,Northeast,16.04,2025-03-21
94270,Renters,West,14.78,2025-04-04
94271,Renters,West,24.38,2025-01-12
94272,Renters,South,15.9,2024-01-06
94273,Renters,West,24.03,2025-06-05
94274,Homeowners,South,206.13,2024-03-27
94275,Homeowners,West,151.82,2024-07-09
94276,Renters,South,13.02,2025-04-11
94277,Renters,South,15.9,2024-09-02
94278,Renters,South,21.84,2024-05-22
94279,Renters,West,19.11,2025-06-02
94280,Renters,Northeast,18.2,2024-07-09
94281,Renters,Northeast,22.68,2024-01-01
94282,Homeowners,Northeast,169.26,2024-11-08
94283,Renters,South,20.43,2024-11-12
94284,Homeowners,Midwest,189.64,2025-09-23
94285,Renters,West,22.91,2024-04-25
94286,Renters,South,21.89,2024-04-02
94287,Renters,South,18.93,2025-06-06
94288,Renters,Midwest,19.22,2025-09-21
94289,Renters,Northeast,18.06,2024-02-14
94290,Flood,Northeast,113.5,2025-05-12
94291,Renters,South,14.88,2025-03-15
94292,Homeowners,South,166.1,2024-11-07
94293,Renters,Northeast,23.66,2025-05-11
94294,Renters,Northeast,14.38,2024-11-02
94295,Renters,South,18.72,2024-10-28
94296,Renters,South,15.97,2024-09-22
94297,Renters,Northeast,15.38,2025-02-21
94298,Renters,Northeast,13.62,2025-06-14
94299,Renters,Northeast,21.49,2024-09-19
94300,Renters,Northeast,19.99,2024-10-21
94301,Renters,West,23.44,2025-04-07
94302,Renters,South,15.36,2024-12-10
94303,Renters,West,12.26,2025-02-02
94304,Renters,South,17.06,2025-07-12
94305,Renters,South,19.82,2025-06-29
94306,Renters,West,22.98,2025-01-17
94307,Renters,South,14.8,2025-03-30
94308,Renters,Northeast,13.69,2025-09-03
94309,Renters,West,20.67,2025-09-19
94310,Renters,West,14.71,2025-01-08
94311,Renters,South,15.52,2025-02-01
94312,Flood,South,172.01,2024-11-07
94313,Homeowners,Northeast,175.52,2025-06-06
94314,Renters,Northeast,24.97,2025-01-16
94315,Homeowners,Northeast,221.5,2024-11-18
94316,Homeowners,Northeast,172.13,2024-08-03
94317,Renters,West,12.64,2025-01-19
94318,Renters,Northeast,17.15,2024-05-08
94319,Renters,Northeast,12.92,2024-09-08
94320,Renters,West,24.76,2025-09-20
94321,Renters,Northeast,23.55,2024-02-06
94322,Renters,South,15.4,2025-02-23
94323,Renters,South,18.37,2024-03-27
94324,Renters,Northeast,19.38,2024-05-24
94325,Renters,West,19.79,2024-08-05
94326,Renters,West,24.25,2025-09-19
94327,Renters,South,13.54,2024-12-11
94328,Renters,West,17.69,2024-05-30
94329,Homeowners,South,178.03,2024-03-13
94330,Renters,South,12.41,2024-02-15
94331,Homeowners,Midwest,181.85,2024-02-17
94332,Renters,Midwest,19.02,2024-03-28
94333,Flood,South,237.0,2025-01-13
94334,Flood,Northeast,42.45,2024-09-25
94335,Flood,West,199.94,2025-08-08
94336,Renters,South,17.96,2024-02-07
94337,Renters,Midwest,14.9,2024-06-13
94338,Renters,West,21.5,2025-06-20
94339,Renters,West,23.14,2025-04-25
94340,Renters,West,22.03,2024-11-10
94341,Homeowners,Midwest,185.45,2024-01-10
94342,Homeowners,West,216.96,2024-09-24
94343,Renters,West,22.45,2024-07-13
94344,Renters,West,15.37,2025-01-27
94345,Homeowners,South,163.02,2024-01-12
94346,Renters,South,22.71,2025-09-12
94347,Homeowners,Midwest,150.96,2024-07-08
94348,Renters,Northeast,20.66,2024-06-24
94349,Homeowners,West,152.16,2025-04-07
94350,Renters,West,21.49,2025-06-29
94351,Renters,South,20.92,2024-12-09
94352,Homeowners,Midwest,162.93,2024-02-06
94353,Renters,West,14.28,2024-08-19
94354,Renters,South,14.82,2024-03-13
94355,Homeowners,West,159.58,2025-03-23
94356,Renters,Midwest,13.49,2024-06-18
94357,Homeowners,West,198.49,2024-10-02
94358,Renters,South,19.54,2024-11-30
94359,Flood,South,172.5,2025-08-15
94360,Renters,Northeast,24.58,2024-11-07
94361,Renters,Northeast,16.33,2025-05-24
94362,Homeowners,Northeast,200.98,2025-01-04
94363,Renters,South,16.4,2024-06-08
94364,Renters,Midwest,14.33,2025-02-25
94365,Renters,South,24.56,2025-03-05
94366,Renters,South,14.86,2024-07-04
94367,Renters,South,20.65,2024-08-12
94368,Renters,West,22.0,2025-05-29
94369,Renters,West,17.27,2024-11-09
94370,Homeowners,South,224.5,2024-05-07
94371,Homeowners,West,220.57,2024-07-31
94372,Renters,West,22.44,2024-06-16
94373,Renters,West,23.09,2025-03-30
94374,Renters,West,23.3,2024-11-13
94375,Homeowners,South,189.83,2025-01-05
94376,Renters,West,12.81,2025-01-16
94377,Flood,South,233.2,2024-08-25
94378,Renters,South,21.37,2024-10-08
94379,Renters,South,12.25,2024-06-18
94380,Homeowners,Midwest,210.13,2025-05-18
94381,Renters,Northeast,24.11,2024-07-26
94382,Renters,West,21.16,2024-09-03
94383,Homeowners,Midwest,223.89,2024-08-13
94384,Homeowners,South,189.37,2025-05-06
94385,Renters,South,20.77,2025-09-04
94386,Renters,West,19.25,2024-02-10
94387,Homeowners,South,182.11,2024-04-01
94388,Renters,West,14.54,2024-03-08
94389,Renters,Northeast,18.52,2024-10-26
94390,Renters,Northeast,19.84,2025-05-17
94391,Renters,Northeast,19.51,2025-08-13
94392,Renters,South,18.05,2024-05-03
94393,Homeowners,Midwest,159.84,2025-01-27
94394,Renters,South,17.25,2025-06-15
94395,Renters,Midwest,12.09,2024-03-28
94396,Flood,South,270.33,2025-02-27
94397,Renters,South,14.69,2024-11-02
94398,Renters,Midwest,15.13,2025-02-07
94399,Renters,West,15.24,2024-10-29
94400,Renters,South,17.65,2025-06-05
94401,Renters,Northeast,21.73,2024-06-07
94402,Renters,Midwest,22.78,2025-01-04
94403,Renters,South,20.33,2024-12-20
94404,Renters,Midwest,12.83,2025-09-18
94405,Renters,Northeast,14.02,2025-05-09
94406,Renters,Northeast,20.92,2024-11-10
94407,Homeowners,South,173.01,2024-02-25
94408,Flood,Northeast,117.0,2024-04-04
94409,Renters,West,21.52,2025-07-14
94410,Renters,South,12.49,2024-07-14
94411,Renters,Midwest,19.16,2025-07-30
94412,Renters,South,22.45,2025-03-30
94413,Renters,South,16.3,2024-10-20
94414,Homeowners,Midwest,175.56,2024-04-08
94415,Renters,West,12.33,2024-03-17
94416,Renters,West,16.51,2024-02-22
94417,Renters,Northeast,24.62,2025-03-21
94418,Renters,Northeast,20.97,2024-02-19
94419,Homeowners,West,151.37,2025-08-23
94420,Homeowners,South,168.28,2025-04-04
94421,Renters,Midwest,18.66,2024-09-12
94422,Renters,South,17.16,2025-08-04
94423,Renters,West,18.72,2024-06-20
94424,Renters,Northeast,15.77,2025-08-12
94425,Renters,West,23.75,2025-04-13
94426,Renters,South,24.63,2025-05-04
94427,Homeowners,South,208.55,2025-06-22
94428,Renters,West,17.5,2024-03-15
94429,Renters,South,18.61,2024-08-06
94430,Renters,South,23.91,2025-05-26
94431,Homeowners,West,175.81,2024-02-05
94432,Renters,West,13.8,2024-06-15
94433,Renters,West,16.05,2025-07-14
94434,Homeowners,South,204.91,2024-10-03
94435,Renters,Northeast,13.9,2024-09-12
94436,Homeowners,Midwest,174.46,2024-03-04
94437,Renters,Northeast,20.47,2024-07-04
94438,Homeowners,Midwest,221.6,2024-06-30
94439,Renters,Northeast,15.69,2025-07-27
94440,Renters,South,19.72,2025-02-21
94441,Homeowners,West,221.68,2025-09-12
94442,Renters,West,16.35,2025-08-20
94443,Homeowners,Northeast,153.26,2024-08-30
94444,Renters,South,15.0,2024-10-17
94445,Renters,Northeast,24.65,2025-02-27
94446,Renters,West,14.72,2025-07-07
94447,Renters,Northeast,22.7,2024-02-26
94448,Homeowners,Midwest,224.82,2024-11-25
94449,Flood,West,43.14,2024-10-23
94450,Renters,Midwest,12.48,2024-01-13
94451,Renters,Midwest,12.57,2024-10-17
94452,Homeowners,Midwest,179.42,2025-06-03
94453,Flood,South,82.56,2024-10-31
94454,Homeowners,West,201.28,2025-03-20
94455,Homeowners,West,203.34,2024-09-23
94456,Renters,South,21.77,2024-01-06
94457,Renters,Northeast,24.5,2025-06-22
94458,Renters,South,12.77,2025-03-14
94459,Renters,Midwest,18.87,2025-05-14
94460,Homeowners,Midwest,208.86,2024-01-21
94461,Renters,West,19.24,2025-08-07
94462,Flood,South,263.93,2024-10-30
94463,Homeowners,West,178.62,2024-01-31
94464,Renters,South,22.37,2025-09-06
94465,Renters,West,12.57,2025-07-27
94466,Renters,South,20.36,2025-06-01
94467,Renters,West,23.68,2024-03-29
94468,Renters,Midwest,20.38,2025-06-01
94469,Homeowners,Northeast,164.85,2024-10-29
94470,Renters,Northeast,17.33,2024-12-05
94471,Renters,Midwest,20.97,2024-04-10
94472,Renters,West,14.27,2024-05-12
94473,Renters,South,15.28,2024-12-05
94474,Flood,West,52.6,2025-01-25
94475,Renters,Midwest,12.3,2024-04-17
94476,Renters,South,16.67,2024-06-04
94477,Renters,Midwest,12.01,2024-08-21
94478,Renters,West,16.27,2024-01-02
94479,Renters,South,17.96,2024-03-03
94480,Renters,South,23.45,2025-01-26
94481,Renters,Midwest,22.99,2025-06-21
94482,Renters,South,20.79,2024-05-21
94483,Renters,South,14.98,2025-09-24
94484,Renters,South,23.98,2024-03-21
94485,Renters,West,21.09,2024-09-08
94486,Renters,South,18.99,2024-12-12
94487,Renters,South,22.22,2025-04-23
94488,Renters,South,12.43,2025-07-13
94489,Renters,West,13.67,2024-10-11
94490,Renters,South,19.67,2025-06-08
94491,Renters,South,18.9,2024-07-06
94492,Flood,South,118.8,2024-10-29
94493,Renters,South,12.89,2025-04-26
94494,Renters,South,19.63,2024-10-31
94495,Renters,Northeast,19.89,2024-01-31
94496,Renters,Northeast,14.21,2024-08-14
94497,Renters,West,22.79,2025-07-19
94498,Renters,Northeast,18.28,2025-09-12
94499,Flood,South,173.97,2024-07-29
94500,Renters,South,24.39,2025-02-16
94501,Renters,Northeast,16.21,2024-12-31
94502,Renters,South,14.71,2024-11-08
94503,Renters,South,19.16,2025-05-22
94504,Renters,South,17.88,2025-06-15
94505,Renters,Midwest,23.81,2024-02-26
94506,Homeowners,West,164.55,2024-07-19
94507,Renters,South,21.27,2024-09-13
94508,Renters,Midwest,24.78,2025-06-26
94509,Homeowners,South,192.62,2025-09-06
94510,Renters,South,24.89,2025-08-21
94511,Renters,South,21.45,2025-09-03
94512,Renters,South,17.47,2024-10-19
94513,Renters,South,15.69,2024-10-03
94514,Renters,South,24.93,2025-09-19
94515,Renters,Midwest,24.35,2024-09-17
94516,Renters,South,22.33,2025-06-13
94517,Renters,West,22.86,2024-04-27
94518,Renters,West,15.7,2025-07-31
94519,Renters,South,21.48,2025-02-24
94520,Renters,South,22.02,2024-03-12
94521,Renters,West,15.92,2025-07-14
94522,Homeowners,West,173.33,2024-07-07
94523,Renters,Northeast,18.92,2024-05-11
94524,Flood,South,89.59,2025-07-21
94525,Renters,West,14.91,2025-08-29
94526,Renters,Northeast,13.46,2025-01-10
94527,Renters,West,17.61,2024-05-24
94528,Renters,West,24.67,2024-04-02
94529,Renters,Midwest,15.05,2024-04-20
94530,Renters,Midwest,19.27,2024-06-03
94531,Renters,South,15.87,2025-08-05
94532,Flood,South,223.45,2025-07-19
94533,Renters,West,21.64,2025-03-07
94534,Renters,South,21.28,2024-12-30
94535,Renters,Midwest,21.83,2024-08-14
94536,Renters,Northeast,23.19,2024-03-07
94537,Renters,West,23.34,2025-04-21
94538,Homeowners,South,200.57,2024-11-26
94539,Renters,Northeast,22.61,2024-01-22
94540,Renters,South,23.49,2025-02-19
94541,Renters,West,15.5,2025-02-01
94542,Homeowners,West,211.99,2025-02-23
94543,Renters,South,14.6,2024-03-21
94544,Renters,Northeast,17.01,2025-02-02
94545,Renters,Midwest,21.97,2024-09-03
94546,Renters,Northeast,21.89,2024-06-23
94547,Renters,Midwest,23.84,2024-03-17
94548,Renters,Midwest,16.42,2025-04-05
94549,Renters,West,16.35,2024-09-06
94550,Flood,Northeast,101.22,2024-12-03
94551,Renters,West,22.92,2024-03-28
94552,Homeowners,West,201.65,2024-10-20
94553,Homeowners,South,219.49,2025-01-01
94554,Renters,South,23.25,2024-06-02
94555,Renters,Midwest,22.28,2024-11-16
94556,Renters,Midwest,24.61,2025-02-26
94557,Renters,South,17.22,2024-12-05
94558,Renters,West,18.8,2024-06-10
94559,Renters,Northeast,13.26,2024-03-26
94560,Renters,West,12.99,2025-05-11
94561,Renters,Midwest,18.89,2024-07-04
94562,Renters,Northeast,20.53,2024-08-29
94563,Homeowners,Northeast,158.23,2025-06-08
94564,Renters,Midwest,18.53,2024-02-21
94565,Renters,South,19.33,2024-07-13
94566,Homeowners,West,183.23,2025-04-29
94567,Renters,West,18.95,2024-12-02
94568,Renters,Northeast,14.93,2025-05-17
94569,Renters,Northeast,21.31,2025-01-01
94570,Renters,Northeast,14.34,2024-06-06
94571,Renters,South,13.25,2024-07-11
94572,Renters,South,21.96,2025-07-10
94573,Renters,South,21.61,2025-09-01
94574,Renters,South,19.44,2025-03-20
94575,Renters,Northeast,15.2,2024-02-06
94576,Renters,South,21.88,2024-03-29
94577,Renters,Midwest,14.84,2024-11-01
94578,Homeowners,Northeast,165.46,2024-05-24
94579,Renters,Northeast,21.93,2025-02-26
94580,Renters,South,15.86,2024-12-20
94581,Renters,South,22.6,2024-02-23
94582,Renters,South,19.6,2025-09-29
94583,Renters,South,19.66,2025-08-18
94584,Renters,Midwest,22.7,2024-08-07
94585,Renters,South,14.99,2024-07-18
94586,Homeowners,Midwest,163.17,2024-02-22
94587,Flood,Northeast,201.89,2025-01-27
94588,Renters,South,19.81,2024-01-30
94589,Renters,West,19.79,2024-03-26
94590,Renters,South,14.07,2025-01-18
94591,Renters,West,22.18,2024-12-31
94592,Renters,Midwest,13.4,2025-09-26
94593,Renters,South,18.17,2024-11-03
94594,Renters,West,21.52,2024-10-20
94595,Renters,South,22.87,2024-02-16
94596,Homeowners,South,159.17,2024-03-26
94597,Homeowners,West,165.72,2025-08-20
94598,Renters,Midwest,17.11,2025-09-06
94599,Homeowners,South,199.85,2024-01-21
94600,Renters,West,13.4,2024-09-08
94601,Renters,South,15.82,2024-11-04
94602,Renters,Midwest,21.19,2024-06-18
94603,Renters,South,24.32,2024-01-04
94604,Renters,Midwest,13.95,2025-01-28
94605,Renters,South,21.55,2025-09-24
94606,Renters,Northeast,15.51,2025-07-21
94607,Renters,South,19.04,2025-09-24
94608,Renters,West,23.18,2024-08-26
94609,Renters,West,21.47,2024-10-23
94610,Renters,South,18.75,2024-10-30
94611,Flood,South,266.2,2025-03-28
94612,Renters,West,16.96,2025-04-14
94613,Renters,South,17.3,2025-07-15
94614,Homeowners,South,199.71,2024-06-12
94615,Renters,South,14.12,2024-04-02
94616,Renters,Midwest,13.35,2024-03-25
94617,Renters,Midwest,12.05,2025-02-23
94618,Renters,West,13.04,2025-08-13
94619,Flood,Midwest,37.09,2024-06-30
94620,Renters,West,23.92,2024-04-09
94621,Renters,Northeast,20.97,2025-08-05
94622,Homeowners,West,159.12,2024-03-08
94623,Renters,Midwest,18.9,2024-12-31
94624,Renters,South,20.96,2025-01-12
94625,Renters,Northeast,24.57,2025-05-07
94626,Renters,South,24.65,2025-06-15
94627,Renters,South,13.27,2025-06-03
94628,Renters,West,22.19,2025-03-11
94629,Renters,Midwest,14.21,2025-05-18
94630,Renters,Midwest,16.41,2024-04-10
94631,Renters,Midwest,20.0,2024-05-30
94632,Homeowners,West,188.14,2024-06-17
94633,Renters,Northeast,21.03,2025-01-21
94634,Renters,South,17.09,2024-01-14
94635,Renters,West,12.06,2024-08-25
94636,Homeowners,South,184.41,2024-07-03
94637,Renters,South,22.15,2025-08-22
94638,Flood,South,272.92,2025-03-30
94639,Renters,South,19.95,2025-06-13
94640,Renters,West,23.82,2024-03-12
94641,Flood,South,257.44,2025-07-06
94642,Renters,Northeast,23.64,2024-04-03
94643,Renters,West,19.22,2024-08-02
94644,Renters,West,17.54,2024-03-25
94645,Renters,South,16.78,2025-03-04
94646,Renters,West,17.36,2024-09-26
94647,Homeowners,West,194.0,2025-06-06
94648,Renters,Northeast,16.63,2024-04-28
94649,Renters,Midwest,23.28,2024-03-24
94650,Flood,South,75.84,2024-02-02
94651,Flood,South,119.77,2024-11-01
94652,Flood,Northeast,135.09,2025-03-16
94653,Renters,Midwest,24.23,2025-09-04
94654,Renters,South,22.34,2024-11-23
94655,Renters,West,24.31,2024-11-15
94656,Renters,West,21.29,2025-08-02
94657,Renters,West,14.29,2025-01-10
94658,Renters,Northeast,22.24,2025-03-10
94659,Renters,Northeast,13.58,2024-04-18
94660,Renters,West,15.92,2025-02-02
94661,Renters,South,18.39,2024-09-30
94662,Renters,Northeast,19.82,2025-02-22
94663,Homeowners,Northeast,173.03,2025-08-25
94664,Renters,South,23.93,2024-04-10
94665,Renters,South,18.47,2025-08-29
94666,Homeowners,West,177.64,2024-08-14
94667,Renters,Midwest,14.26,2024-11-25
94668,Renters,South,21.45,2025-07-18
94669,Homeowners,West,177.39,2025-01-21
